Time [s],WAKE,TX,RX,FAULT
2021-04-24T07:47:35.087253704+00:00,1,1,1,1
2021-04-24T07:47:35.087257702+00:00,1,0,1,1
2021-04-24T07:47:35.087269670+00:00,1,1,1,1
2021-04-24T07:47:35.087269672+00:00,1,0,1,1
2021-04-24T07:47:35.087269690+00:00,1,1,1,1
2021-04-24T07:47:35.087273688+00:00,1,0,1,1
2021-04-24T07:47:35.087277662+00:00,1,1,1,1
2021-04-24T07:47:35.087277666+00:00,1,0,1,1
2021-04-24T07:47:35.087277684+00:00,1,1,1,1
2021-04-24T07:47:35.087283680+00:00,1,0,1,1
2021-04-24T07:47:35.087295648+00:00,1,1,1,1
2021-04-24T07:47:35.087295650+00:00,1,0,1,1
2021-04-24T07:47:35.087295668+00:00,1,1,1,1
2021-04-24T07:47:35.087299666+00:00,1,0,1,1
2021-04-24T07:47:35.087303640+00:00,1,1,1,1
2021-04-24T07:47:35.087303644+00:00,1,0,1,1
2021-04-24T07:47:35.087303660+00:00,1,1,1,1
2021-04-24T07:47:35.087315650+00:00,1,0,1,1
2021-04-24T07:47:35.087319624+00:00,1,1,1,1
2021-04-24T07:47:35.087319628+00:00,1,0,1,1
2021-04-24T07:47:35.087319644+00:00,1,1,1,1
2021-04-24T07:47:35.108883396+00:00,1,1,0,1
2021-04-24T07:47:35.108883406+00:00,1,1,1,1
2021-04-24T07:47:35.108883420+00:00,1,1,0,1
2021-04-24T07:47:35.108887388+00:00,1,1,1,1
2021-04-24T07:47:35.108891386+00:00,1,1,0,1
2021-04-24T07:47:35.108891400+00:00,1,1,1,1
2021-04-24T07:47:35.108891410+00:00,1,1,0,1
2021-04-24T07:47:35.108899378+00:00,1,1,1,1
2021-04-24T07:47:35.108903374+00:00,1,1,0,1
2021-04-24T07:47:35.108903388+00:00,1,1,1,1
2021-04-24T07:47:35.108903396+00:00,1,1,0,1
2021-04-24T07:47:35.108915362+00:00,1,1,1,1
2021-04-24T07:47:35.108915376+00:00,1,1,0,1
2021-04-24T07:47:35.108915384+00:00,1,1,1,1
2021-04-24T07:47:35.108923354+00:00,1,1,0,1
2021-04-24T07:47:35.108923368+00:00,1,1,1,1
2021-04-24T07:47:35.108923378+00:00,1,1,0,1
2021-04-24T07:47:35.108959320+00:00,1,1,1,1
2021-04-24T07:47:35.108959330+00:00,1,1,0,1
2021-04-24T07:47:35.108959342+00:00,1,1,1,1
2021-04-24T07:47:35.108963314+00:00,1,1,0,1
2021-04-24T07:47:35.108963330+00:00,1,1,1,1
2021-04-24T07:47:35.108963336+00:00,1,1,0,1
2021-04-24T07:47:35.108999278+00:00,1,1,1,1
2021-04-24T07:47:35.108999290+00:00,1,1,0,1
2021-04-24T07:47:35.108999300+00:00,1,1,1,1
2021-04-24T07:47:35.109003272+00:00,1,1,0,1
2021-04-24T07:47:35.109003290+00:00,1,1,1,1
2021-04-24T07:47:35.109003296+00:00,1,1,0,1
2021-04-24T07:47:35.109011266+00:00,1,1,1,1
2021-04-24T07:47:35.109011280+00:00,1,1,0,1
2021-04-24T07:47:35.109011288+00:00,1,1,1,1
2021-04-24T07:47:35.109015262+00:00,1,1,0,1
2021-04-24T07:47:35.109015278+00:00,1,1,1,1
2021-04-24T07:47:35.109015286+00:00,1,1,0,1
2021-04-24T07:47:35.109039240+00:00,1,1,1,1
2021-04-24T07:47:35.109039252+00:00,1,1,0,1
2021-04-24T07:47:35.109039262+00:00,1,1,1,1
2021-04-24T07:47:35.109043236+00:00,1,1,0,1
2021-04-24T07:47:35.109043252+00:00,1,1,1,1
2021-04-24T07:47:35.109043258+00:00,1,1,0,1
2021-04-24T07:47:35.109067214+00:00,1,1,1,1
2021-04-24T07:47:35.109067226+00:00,1,1,0,1
2021-04-24T07:47:35.109067236+00:00,1,1,1,1
2021-04-24T07:47:35.109071208+00:00,1,1,0,1
2021-04-24T07:47:35.109071226+00:00,1,1,1,1
2021-04-24T07:47:35.109071232+00:00,1,1,0,1
2021-04-24T07:47:35.109079202+00:00,1,1,1,1
2021-04-24T07:47:35.109079216+00:00,1,1,0,1
2021-04-24T07:47:35.109079224+00:00,1,1,1,1
2021-04-24T07:47:35.109083198+00:00,1,1,0,1
2021-04-24T07:47:35.109083214+00:00,1,1,1,1
2021-04-24T07:47:35.109083220+00:00,1,1,0,1
2021-04-24T07:47:35.109087194+00:00,1,1,1,1
2021-04-24T07:47:35.109087210+00:00,1,1,0,1
2021-04-24T07:47:35.109087216+00:00,1,1,1,1
2021-04-24T07:47:35.109091190+00:00,1,1,0,1
2021-04-24T07:47:35.109091206+00:00,1,1,1,1
2021-04-24T07:47:35.109091214+00:00,1,1,0,1
2021-04-24T07:47:35.109095186+00:00,1,1,1,1
2021-04-24T07:47:35.109107176+00:00,1,1,0,1
2021-04-24T07:47:35.109107188+00:00,1,1,1,1
2021-04-24T07:47:35.109107198+00:00,1,1,0,1
2021-04-24T07:47:35.109111170+00:00,1,1,1,1
2021-04-24T07:47:35.109123160+00:00,1,1,0,1
2021-04-24T07:47:35.109123172+00:00,1,1,1,1
2021-04-24T07:47:35.109123184+00:00,1,1,0,1
2021-04-24T07:47:35.109127154+00:00,1,1,1,1
2021-04-24T07:47:35.109139144+00:00,1,1,0,1
2021-04-24T07:47:35.109139156+00:00,1,1,1,1
2021-04-24T07:47:35.109139168+00:00,1,1,0,1
2021-04-24T07:47:35.109147136+00:00,1,1,1,1
2021-04-24T07:47:35.109155130+00:00,1,1,0,1
2021-04-24T07:47:35.109155142+00:00,1,1,1,1
2021-04-24T07:47:35.109155152+00:00,1,1,0,1
2021-04-24T07:47:35.109159124+00:00,1,1,1,1
2021-04-24T07:47:35.109166998+00:00,1,0,1,1
2021-04-24T07:47:35.109170970+00:00,1,1,1,1
2021-04-24T07:47:35.109170976+00:00,1,0,1,1
2021-04-24T07:47:35.109170990+00:00,1,1,1,1
2021-04-24T07:47:35.109178988+00:00,1,0,1,1
2021-04-24T07:47:35.109190954+00:00,1,1,1,1
2021-04-24T07:47:35.109190958+00:00,1,0,1,1
2021-04-24T07:47:35.109190976+00:00,1,1,1,1
2021-04-24T07:47:35.109194974+00:00,1,0,1,1
2021-04-24T07:47:35.109202946+00:00,1,1,1,1
2021-04-24T07:47:35.109202948+00:00,1,0,1,1
2021-04-24T07:47:35.109202966+00:00,1,1,1,1
2021-04-24T07:47:35.109208712+00:00,1,0,1,1
2021-04-24T07:47:35.109212684+00:00,1,1,1,1
2021-04-24T07:47:35.109212688+00:00,1,0,1,1
2021-04-24T07:47:35.109212704+00:00,1,1,1,1
2021-04-24T07:47:35.109216704+00:00,1,0,1,1
2021-04-24T07:47:35.109228672+00:00,1,1,1,1
2021-04-24T07:47:35.109228674+00:00,1,0,1,1
2021-04-24T07:47:35.109228692+00:00,1,1,1,1
2021-04-24T07:47:35.109236688+00:00,1,0,1,1
2021-04-24T07:47:35.109240660+00:00,1,1,1,1
2021-04-24T07:47:35.109240664+00:00,1,0,1,1
2021-04-24T07:47:35.109240680+00:00,1,1,1,1
2021-04-24T07:47:35.109250674+00:00,1,0,1,1
2021-04-24T07:47:35.109262640+00:00,1,1,1,1
2021-04-24T07:47:35.109262644+00:00,1,0,1,1
2021-04-24T07:47:35.109262660+00:00,1,1,1,1
2021-04-24T07:47:35.109270656+00:00,1,0,1,1
2021-04-24T07:47:35.109282622+00:00,1,1,1,1
2021-04-24T07:47:35.109282626+00:00,1,0,1,1
2021-04-24T07:47:35.109282642+00:00,1,1,1,1
2021-04-24T07:47:35.109292386+00:00,1,0,1,1
2021-04-24T07:47:35.109296360+00:00,1,1,1,1
2021-04-24T07:47:35.109296364+00:00,1,0,1,1
2021-04-24T07:47:35.109296380+00:00,1,1,1,1
2021-04-24T07:47:35.109300378+00:00,1,0,1,1
2021-04-24T07:47:35.109312346+00:00,1,1,1,1
2021-04-24T07:47:35.109312350+00:00,1,0,1,1
2021-04-24T07:47:35.109312366+00:00,1,1,1,1
2021-04-24T07:47:35.109320362+00:00,1,0,1,1
2021-04-24T07:47:35.109324336+00:00,1,1,1,1
2021-04-24T07:47:35.109324340+00:00,1,0,1,1
2021-04-24T07:47:35.109324356+00:00,1,1,1,1
2021-04-24T07:47:35.109334350+00:00,1,0,1,1
2021-04-24T07:47:35.109338326+00:00,1,1,1,1
2021-04-24T07:47:35.109338330+00:00,1,0,1,1
2021-04-24T07:47:35.109338346+00:00,1,1,1,1
2021-04-24T07:47:35.109342344+00:00,1,0,1,1
2021-04-24T07:47:35.109346318+00:00,1,1,1,1
2021-04-24T07:47:35.109346322+00:00,1,0,1,1
2021-04-24T07:47:35.109346338+00:00,1,1,1,1
2021-04-24T07:47:35.109358332+00:00,1,0,1,1
2021-04-24T07:47:35.109366302+00:00,1,1,1,1
2021-04-24T07:47:35.109366306+00:00,1,0,1,1
2021-04-24T07:47:35.109366322+00:00,1,1,1,1
2021-04-24T07:47:35.109376066+00:00,1,0,1,1
2021-04-24T07:47:35.109380040+00:00,1,1,1,1
2021-04-24T07:47:35.109380046+00:00,1,0,1,1
2021-04-24T07:47:35.109380060+00:00,1,1,1,1
2021-04-24T07:47:35.109384060+00:00,1,0,1,1
2021-04-24T07:47:35.109396028+00:00,1,1,1,1
2021-04-24T07:47:35.109396030+00:00,1,0,1,1
2021-04-24T07:47:35.109396048+00:00,1,1,1,1
2021-04-24T07:47:35.109404042+00:00,1,0,1,1
2021-04-24T07:47:35.109408016+00:00,1,1,1,1
2021-04-24T07:47:35.109408020+00:00,1,0,1,1
2021-04-24T07:47:35.109408036+00:00,1,1,1,1
2021-04-24T07:47:35.109418030+00:00,1,0,1,1
2021-04-24T07:47:35.109429998+00:00,1,1,1,1
2021-04-24T07:47:35.109430000+00:00,1,0,1,1
2021-04-24T07:47:35.109430018+00:00,1,1,1,1
2021-04-24T07:47:35.109446006+00:00,1,0,1,1
2021-04-24T07:47:35.109449980+00:00,1,1,1,1
2021-04-24T07:47:35.109449984+00:00,1,0,1,1
2021-04-24T07:47:35.109450000+00:00,1,1,1,1
2021-04-24T07:47:35.109459744+00:00,1,0,1,1
2021-04-24T07:47:35.109463718+00:00,1,1,1,1
2021-04-24T07:47:35.109463722+00:00,1,0,1,1
2021-04-24T07:47:35.109463738+00:00,1,1,1,1
2021-04-24T07:47:35.109467736+00:00,1,0,1,1
2021-04-24T07:47:35.109479704+00:00,1,1,1,1
2021-04-24T07:47:35.109479706+00:00,1,0,1,1
2021-04-24T07:47:35.109479724+00:00,1,1,1,1
2021-04-24T07:47:35.109487720+00:00,1,0,1,1
2021-04-24T07:47:35.109491694+00:00,1,1,1,1
2021-04-24T07:47:35.109491698+00:00,1,0,1,1
2021-04-24T07:47:35.109491714+00:00,1,1,1,1
2021-04-24T07:47:35.109501706+00:00,1,0,1,1
2021-04-24T07:47:35.109505680+00:00,1,1,1,1
2021-04-24T07:47:35.109505684+00:00,1,0,1,1
2021-04-24T07:47:35.109505700+00:00,1,1,1,1
2021-04-24T07:47:35.109509698+00:00,1,0,1,1
2021-04-24T07:47:35.109513674+00:00,1,1,1,1
2021-04-24T07:47:35.109513678+00:00,1,0,1,1
2021-04-24T07:47:35.109513694+00:00,1,1,1,1
2021-04-24T07:47:35.109517692+00:00,1,0,1,1
2021-04-24T07:47:35.109521666+00:00,1,1,1,1
2021-04-24T07:47:35.109521670+00:00,1,0,1,1
2021-04-24T07:47:35.109521686+00:00,1,1,1,1
2021-04-24T07:47:35.109529682+00:00,1,0,1,1
2021-04-24T07:47:35.109533654+00:00,1,1,1,1
2021-04-24T07:47:35.109533660+00:00,1,0,1,1
2021-04-24T07:47:35.109533674+00:00,1,1,1,1
2021-04-24T07:47:35.109543420+00:00,1,0,1,1
2021-04-24T07:47:35.109547392+00:00,1,1,1,1
2021-04-24T07:47:35.109547398+00:00,1,0,1,1
2021-04-24T07:47:35.109547412+00:00,1,1,1,1
2021-04-24T07:47:35.109551412+00:00,1,0,1,1
2021-04-24T07:47:35.109563380+00:00,1,1,1,1
2021-04-24T07:47:35.109563382+00:00,1,0,1,1
2021-04-24T07:47:35.109563400+00:00,1,1,1,1
2021-04-24T07:47:35.109571396+00:00,1,0,1,1
2021-04-24T07:47:35.109575370+00:00,1,1,1,1
2021-04-24T07:47:35.109575374+00:00,1,0,1,1
2021-04-24T07:47:35.109575390+00:00,1,1,1,1
2021-04-24T07:47:35.109585384+00:00,1,0,1,1
2021-04-24T07:47:35.109589356+00:00,1,1,1,1
2021-04-24T07:47:35.109589362+00:00,1,0,1,1
2021-04-24T07:47:35.109589376+00:00,1,1,1,1
2021-04-24T07:47:35.109593376+00:00,1,0,1,1
2021-04-24T07:47:35.109605344+00:00,1,1,1,1
2021-04-24T07:47:35.109605348+00:00,1,0,1,1
2021-04-24T07:47:35.109605364+00:00,1,1,1,1
2021-04-24T07:47:35.109613360+00:00,1,0,1,1
2021-04-24T07:47:35.109617334+00:00,1,1,1,1
2021-04-24T07:47:35.109617338+00:00,1,0,1,1
2021-04-24T07:47:35.109617354+00:00,1,1,1,1
2021-04-24T07:47:35.109627098+00:00,1,0,1,1
2021-04-24T07:47:35.109631070+00:00,1,1,1,1
2021-04-24T07:47:35.109631074+00:00,1,0,1,1
2021-04-24T07:47:35.109631090+00:00,1,1,1,1
2021-04-24T07:47:35.109635090+00:00,1,0,1,1
2021-04-24T07:47:35.109647058+00:00,1,1,1,1
2021-04-24T07:47:35.109647060+00:00,1,0,1,1
2021-04-24T07:47:35.109647078+00:00,1,1,1,1
2021-04-24T07:47:35.109655072+00:00,1,0,1,1
2021-04-24T07:47:35.109659046+00:00,1,1,1,1
2021-04-24T07:47:35.109659050+00:00,1,0,1,1
2021-04-24T07:47:35.109659066+00:00,1,1,1,1
2021-04-24T07:47:35.109669060+00:00,1,0,1,1
2021-04-24T07:47:35.109673034+00:00,1,1,1,1
2021-04-24T07:47:35.109673038+00:00,1,0,1,1
2021-04-24T07:47:35.109673054+00:00,1,1,1,1
2021-04-24T07:47:35.109685046+00:00,1,0,1,1
2021-04-24T07:47:35.109689020+00:00,1,1,1,1
2021-04-24T07:47:35.109689024+00:00,1,0,1,1
2021-04-24T07:47:35.109689040+00:00,1,1,1,1
2021-04-24T07:47:35.109697034+00:00,1,0,1,1
2021-04-24T07:47:35.109701008+00:00,1,1,1,1
2021-04-24T07:47:35.109701012+00:00,1,0,1,1
2021-04-24T07:47:35.109701028+00:00,1,1,1,1
2021-04-24T07:47:35.109710772+00:00,1,0,1,1
2021-04-24T07:47:35.109714746+00:00,1,1,1,1
2021-04-24T07:47:35.109714750+00:00,1,0,1,1
2021-04-24T07:47:35.109714766+00:00,1,1,1,1
2021-04-24T07:47:35.109718766+00:00,1,0,1,1
2021-04-24T07:47:35.109730732+00:00,1,1,1,1
2021-04-24T07:47:35.109730736+00:00,1,0,1,1
2021-04-24T07:47:35.109730754+00:00,1,1,1,1
2021-04-24T07:47:35.109738748+00:00,1,0,1,1
2021-04-24T07:47:35.109742722+00:00,1,1,1,1
2021-04-24T07:47:35.109742726+00:00,1,0,1,1
2021-04-24T07:47:35.109742742+00:00,1,1,1,1
2021-04-24T07:47:35.109752736+00:00,1,0,1,1
2021-04-24T07:47:35.109772698+00:00,1,1,1,1
2021-04-24T07:47:35.109772700+00:00,1,0,1,1
2021-04-24T07:47:35.109772718+00:00,1,1,1,1
2021-04-24T07:47:35.109780712+00:00,1,0,1,1
2021-04-24T07:47:35.109784686+00:00,1,1,1,1
2021-04-24T07:47:35.109784690+00:00,1,0,1,1
2021-04-24T07:47:35.109784706+00:00,1,1,1,1
2021-04-24T07:47:35.109794450+00:00,1,0,1,1
2021-04-24T07:47:35.109798424+00:00,1,1,1,1
2021-04-24T07:47:35.109798428+00:00,1,0,1,1
2021-04-24T07:47:35.109798444+00:00,1,1,1,1
2021-04-24T07:47:35.109802444+00:00,1,0,1,1
2021-04-24T07:47:35.109814412+00:00,1,1,1,1
2021-04-24T07:47:35.109814414+00:00,1,0,1,1
2021-04-24T07:47:35.109814432+00:00,1,1,1,1
2021-04-24T07:47:35.109822426+00:00,1,0,1,1
2021-04-24T07:47:35.109826400+00:00,1,1,1,1
2021-04-24T07:47:35.109826404+00:00,1,0,1,1
2021-04-24T07:47:35.109826422+00:00,1,1,1,1
2021-04-24T07:47:35.109836414+00:00,1,0,1,1
2021-04-24T07:47:35.109840388+00:00,1,1,1,1
2021-04-24T07:47:35.109840392+00:00,1,0,1,1
2021-04-24T07:47:35.109840408+00:00,1,1,1,1
2021-04-24T07:47:35.109848404+00:00,1,0,1,1
2021-04-24T07:47:35.109856374+00:00,1,1,1,1
2021-04-24T07:47:35.109856378+00:00,1,0,1,1
2021-04-24T07:47:35.109856394+00:00,1,1,1,1
2021-04-24T07:47:35.109864390+00:00,1,0,1,1
2021-04-24T07:47:35.109868364+00:00,1,1,1,1
2021-04-24T07:47:35.109868368+00:00,1,0,1,1
2021-04-24T07:47:35.109868384+00:00,1,1,1,1
2021-04-24T07:47:35.109878126+00:00,1,0,1,1
2021-04-24T07:47:35.109882100+00:00,1,1,1,1
2021-04-24T07:47:35.109882106+00:00,1,0,1,1
2021-04-24T07:47:35.109882120+00:00,1,1,1,1
2021-04-24T07:47:35.109886120+00:00,1,0,1,1
2021-04-24T07:47:35.109898088+00:00,1,1,1,1
2021-04-24T07:47:35.109898090+00:00,1,0,1,1
2021-04-24T07:47:35.109898108+00:00,1,1,1,1
2021-04-24T07:47:35.109906104+00:00,1,0,1,1
2021-04-24T07:47:35.109910078+00:00,1,1,1,1
2021-04-24T07:47:35.109910082+00:00,1,0,1,1
2021-04-24T07:47:35.109910098+00:00,1,1,1,1
2021-04-24T07:47:35.109920092+00:00,1,0,1,1
2021-04-24T07:47:35.109928062+00:00,1,1,1,1
2021-04-24T07:47:35.109928066+00:00,1,0,1,1
2021-04-24T07:47:35.109928082+00:00,1,1,1,1
2021-04-24T07:47:35.109932080+00:00,1,0,1,1
2021-04-24T07:47:35.109936054+00:00,1,1,1,1
2021-04-24T07:47:35.109936058+00:00,1,0,1,1
2021-04-24T07:47:35.109936074+00:00,1,1,1,1
2021-04-24T07:47:35.109944070+00:00,1,0,1,1
2021-04-24T07:47:35.109948044+00:00,1,1,1,1
2021-04-24T07:47:35.109948048+00:00,1,0,1,1
2021-04-24T07:47:35.109948064+00:00,1,1,1,1
2021-04-24T07:47:35.109952062+00:00,1,0,1,1
2021-04-24T07:47:35.109956036+00:00,1,1,1,1
2021-04-24T07:47:35.109956040+00:00,1,0,1,1
2021-04-24T07:47:35.109956056+00:00,1,1,1,1
2021-04-24T07:47:35.109961804+00:00,1,0,1,1
2021-04-24T07:47:35.109965776+00:00,1,1,1,1
2021-04-24T07:47:35.109965780+00:00,1,0,1,1
2021-04-24T07:47:35.109965796+00:00,1,1,1,1
2021-04-24T07:47:35.109969796+00:00,1,0,1,1
2021-04-24T07:47:35.109981762+00:00,1,1,1,1
2021-04-24T07:47:35.109981766+00:00,1,0,1,1
2021-04-24T07:47:35.109981784+00:00,1,1,1,1
2021-04-24T07:47:35.109989778+00:00,1,0,1,1
2021-04-24T07:47:35.109993752+00:00,1,1,1,1
2021-04-24T07:47:35.109993756+00:00,1,0,1,1
2021-04-24T07:47:35.109993772+00:00,1,1,1,1
2021-04-24T07:47:35.110003766+00:00,1,0,1,1
2021-04-24T07:47:35.110011736+00:00,1,1,1,1
2021-04-24T07:47:35.110011740+00:00,1,0,1,1
2021-04-24T07:47:35.110011756+00:00,1,1,1,1
2021-04-24T07:47:35.110015754+00:00,1,0,1,1
2021-04-24T07:47:35.110023724+00:00,1,1,1,1
2021-04-24T07:47:35.110023728+00:00,1,0,1,1
2021-04-24T07:47:35.110023744+00:00,1,1,1,1
2021-04-24T07:47:35.110035738+00:00,1,0,1,1
2021-04-24T07:47:35.110039710+00:00,1,1,1,1
2021-04-24T07:47:35.110039714+00:00,1,0,1,1
2021-04-24T07:47:35.110039730+00:00,1,1,1,1
2021-04-24T07:47:35.110045478+00:00,1,0,1,1
2021-04-24T07:47:35.110049452+00:00,1,1,1,1
2021-04-24T07:47:35.110049456+00:00,1,0,1,1
2021-04-24T07:47:35.110049472+00:00,1,1,1,1
2021-04-24T07:47:35.110053470+00:00,1,0,1,1
2021-04-24T07:47:35.110065436+00:00,1,1,1,1
2021-04-24T07:47:35.110065440+00:00,1,0,1,1
2021-04-24T07:47:35.110065456+00:00,1,1,1,1
2021-04-24T07:47:35.110073452+00:00,1,0,1,1
2021-04-24T07:47:35.110077426+00:00,1,1,1,1
2021-04-24T07:47:35.110077430+00:00,1,0,1,1
2021-04-24T07:47:35.110077446+00:00,1,1,1,1
2021-04-24T07:47:35.110087440+00:00,1,0,1,1
2021-04-24T07:47:35.110095412+00:00,1,1,1,1
2021-04-24T07:47:35.110095414+00:00,1,0,1,1
2021-04-24T07:47:35.110095432+00:00,1,1,1,1
2021-04-24T07:47:35.110099430+00:00,1,0,1,1
2021-04-24T07:47:35.110103404+00:00,1,1,1,1
2021-04-24T07:47:35.110103408+00:00,1,0,1,1
2021-04-24T07:47:35.110103424+00:00,1,1,1,1
2021-04-24T07:47:35.110111420+00:00,1,0,1,1
2021-04-24T07:47:35.110115394+00:00,1,1,1,1
2021-04-24T07:47:35.110115398+00:00,1,0,1,1
2021-04-24T07:47:35.110115414+00:00,1,1,1,1
2021-04-24T07:47:35.110119414+00:00,1,0,1,1
2021-04-24T07:47:35.110123388+00:00,1,1,1,1
2021-04-24T07:47:35.110123392+00:00,1,0,1,1
2021-04-24T07:47:35.110123408+00:00,1,1,1,1
2021-04-24T07:47:35.110129154+00:00,1,0,1,1
2021-04-24T07:47:35.110133130+00:00,1,1,1,1
2021-04-24T07:47:35.110133134+00:00,1,0,1,1
2021-04-24T07:47:35.110133150+00:00,1,1,1,1
2021-04-24T07:47:35.110137148+00:00,1,0,1,1
2021-04-24T07:47:35.110149116+00:00,1,1,1,1
2021-04-24T07:47:35.110149118+00:00,1,0,1,1
2021-04-24T07:47:35.110149136+00:00,1,1,1,1
2021-04-24T07:47:35.110157130+00:00,1,0,1,1
2021-04-24T07:47:35.110161106+00:00,1,1,1,1
2021-04-24T07:47:35.110161110+00:00,1,0,1,1
2021-04-24T07:47:35.110161126+00:00,1,1,1,1
2021-04-24T07:47:35.110171118+00:00,1,0,1,1
2021-04-24T07:47:35.110183086+00:00,1,1,1,1
2021-04-24T07:47:35.110183088+00:00,1,0,1,1
2021-04-24T07:47:35.110183106+00:00,1,1,1,1
2021-04-24T07:47:35.110195096+00:00,1,0,1,1
2021-04-24T07:47:35.110199070+00:00,1,1,1,1
2021-04-24T07:47:35.110199076+00:00,1,0,1,1
2021-04-24T07:47:35.110199090+00:00,1,1,1,1
2021-04-24T07:47:35.110203090+00:00,1,0,1,1
2021-04-24T07:47:35.110207064+00:00,1,1,1,1
2021-04-24T07:47:35.110207068+00:00,1,0,1,1
2021-04-24T07:47:35.110207084+00:00,1,1,1,1
2021-04-24T07:47:35.110212832+00:00,1,0,1,1
2021-04-24T07:47:35.110216806+00:00,1,1,1,1
2021-04-24T07:47:35.110216810+00:00,1,0,1,1
2021-04-24T07:47:35.110216826+00:00,1,1,1,1
2021-04-24T07:47:35.110220824+00:00,1,0,1,1
2021-04-24T07:47:35.110232790+00:00,1,1,1,1
2021-04-24T07:47:35.110232794+00:00,1,0,1,1
2021-04-24T07:47:35.110232810+00:00,1,1,1,1
2021-04-24T07:47:35.110240804+00:00,1,0,1,1
2021-04-24T07:47:35.110244780+00:00,1,1,1,1
2021-04-24T07:47:35.110244784+00:00,1,0,1,1
2021-04-24T07:47:35.110244800+00:00,1,1,1,1
2021-04-24T07:47:35.110254794+00:00,1,0,1,1
2021-04-24T07:47:35.110266760+00:00,1,1,1,1
2021-04-24T07:47:35.110266764+00:00,1,0,1,1
2021-04-24T07:47:35.110266780+00:00,1,1,1,1
2021-04-24T07:47:35.110286764+00:00,1,0,1,1
2021-04-24T07:47:35.110290738+00:00,1,1,1,1
2021-04-24T07:47:35.110290742+00:00,1,0,1,1
2021-04-24T07:47:35.110290758+00:00,1,1,1,1
2021-04-24T07:47:35.110296506+00:00,1,0,1,1
2021-04-24T07:47:35.110300478+00:00,1,1,1,1
2021-04-24T07:47:35.110300484+00:00,1,0,1,1
2021-04-24T07:47:35.110300498+00:00,1,1,1,1
2021-04-24T07:47:35.110304498+00:00,1,0,1,1
2021-04-24T07:47:35.110316464+00:00,1,1,1,1
2021-04-24T07:47:35.110316466+00:00,1,0,1,1
2021-04-24T07:47:35.110316484+00:00,1,1,1,1
2021-04-24T07:47:35.110324480+00:00,1,0,1,1
2021-04-24T07:47:35.110328452+00:00,1,1,1,1
2021-04-24T07:47:35.110328456+00:00,1,0,1,1
2021-04-24T07:47:35.110328472+00:00,1,1,1,1
2021-04-24T07:47:35.110338466+00:00,1,0,1,1
2021-04-24T07:47:35.110346438+00:00,1,1,1,1
2021-04-24T07:47:35.110346440+00:00,1,0,1,1
2021-04-24T07:47:35.110346458+00:00,1,1,1,1
2021-04-24T07:47:35.110350456+00:00,1,0,1,1
2021-04-24T07:47:35.110354430+00:00,1,1,1,1
2021-04-24T07:47:35.110354432+00:00,1,0,1,1
2021-04-24T07:47:35.110354450+00:00,1,1,1,1
2021-04-24T07:47:35.110370438+00:00,1,0,1,1
2021-04-24T07:47:35.110374412+00:00,1,1,1,1
2021-04-24T07:47:35.110374416+00:00,1,0,1,1
2021-04-24T07:47:35.110374432+00:00,1,1,1,1
2021-04-24T07:47:35.110380180+00:00,1,0,1,1
2021-04-24T07:47:35.110384154+00:00,1,1,1,1
2021-04-24T07:47:35.110384158+00:00,1,0,1,1
2021-04-24T07:47:35.110384174+00:00,1,1,1,1
2021-04-24T07:47:35.110388174+00:00,1,0,1,1
2021-04-24T07:47:35.110400140+00:00,1,1,1,1
2021-04-24T07:47:35.110400142+00:00,1,0,1,1
2021-04-24T07:47:35.110400160+00:00,1,1,1,1
2021-04-24T07:47:35.110408154+00:00,1,0,1,1
2021-04-24T07:47:35.110412128+00:00,1,1,1,1
2021-04-24T07:47:35.110412132+00:00,1,0,1,1
2021-04-24T07:47:35.110412148+00:00,1,1,1,1
2021-04-24T07:47:35.110422142+00:00,1,0,1,1
2021-04-24T07:47:35.110426114+00:00,1,1,1,1
2021-04-24T07:47:35.110426118+00:00,1,0,1,1
2021-04-24T07:47:35.110426134+00:00,1,1,1,1
2021-04-24T07:47:35.110430134+00:00,1,0,1,1
2021-04-24T07:47:35.110434108+00:00,1,1,1,1
2021-04-24T07:47:35.110434112+00:00,1,0,1,1
2021-04-24T07:47:35.110434128+00:00,1,1,1,1
2021-04-24T07:47:35.110438126+00:00,1,0,1,1
2021-04-24T07:47:35.110446096+00:00,1,1,1,1
2021-04-24T07:47:35.110446100+00:00,1,0,1,1
2021-04-24T07:47:35.110446116+00:00,1,1,1,1
2021-04-24T07:47:35.110450114+00:00,1,0,1,1
2021-04-24T07:47:35.110454088+00:00,1,1,1,1
2021-04-24T07:47:35.110454092+00:00,1,0,1,1
2021-04-24T07:47:35.110454108+00:00,1,1,1,1
2021-04-24T07:47:35.110463852+00:00,1,0,1,1
2021-04-24T07:47:35.110467824+00:00,1,1,1,1
2021-04-24T07:47:35.110467830+00:00,1,0,1,1
2021-04-24T07:47:35.110467844+00:00,1,1,1,1
2021-04-24T07:47:35.110471844+00:00,1,0,1,1
2021-04-24T07:47:35.110483812+00:00,1,1,1,1
2021-04-24T07:47:35.110483816+00:00,1,0,1,1
2021-04-24T07:47:35.110483834+00:00,1,1,1,1
2021-04-24T07:47:35.110491828+00:00,1,0,1,1
2021-04-24T07:47:35.110495802+00:00,1,1,1,1
2021-04-24T07:47:35.110495806+00:00,1,0,1,1
2021-04-24T07:47:35.110495822+00:00,1,1,1,1
2021-04-24T07:47:35.110505814+00:00,1,0,1,1
